id_hogar,renglon,pobreden,age_baseline,sex_baseline,state,village,cutoff,xraw,y,y_baseline,xnorm,xbin,bin_midpt
653240,5,no pobre,15,female,27,160470064,691,731,0,1,40,19,42.5
413173,5,1,16,male,27,160380080,691,680.75,0,0,-10.25,8,-12.5
690254,6,no pobre,15,male,27,160530080,691,692.20001,0,0,1.2000122,11,2.5
653745,6,1,12,male,27,160090096,691,642.5,0,1,-48.5,1,-47.5
565890,4,1,8,female,27,161120032,691,647,1,1,-44,2,-42.5
465090,8,no pobre,14,female,27,160820144,691,722.75,0,1,31.75,17,32.5
690252,9,1,9,female,27,160530080,691,642,1,1,-49,1,-47.5
653255,3,1,15,male,27,160090096,691,683.5,0,0,-7.5,9,-7.5
618003,3,1,10,male,27,160460016,691,669.64001,1,1,-21.359985,6,-22.5
469020,5,1,12,male,27,160090096,691,686.5,1,1,-4.5,10,-2.5
567930,6,no pobre,12,female,27,161120128,691,731,1,1,40,19,42.5
653745,7,1,10,male,27,160090096,691,642.5,1,1,-48.5,1,-47.5
642026,8,1,11,female,27,160820080,691,690,0,1,-1,10,-2.5
220909,8,1,15,female,27,160170016,691,683,0,1,-8,9,-7.5
652869,7,no pobre,15,male,27,160790064,691,702,1,0,11,13,12.5
412545,6,1,13,male,27,160500160,691,642,0,1,-49,1,-47.5
220909,9,1,13,female,27,160170016,691,683,1,1,-8,9,-7.5
690254,7,no pobre,13,female,27,160530080,691,692.20001,0,1,1.2000122,11,2.5
413132,6,1,11,male,27,160380080,691,671.5,1,1,-19.5,7,-17.5
654136,6,1,15,female,27,160530064,691,687,1,0,-4,10,-2.5
220840,9,no pobre,13,female,27,160170016,691,722.5,0,0,31.5,17,32.5
653172,5,1,14,female,27,160470064,691,682,1,1,-9,9,-7.5
220840,10,no pobre,9,female,27,160170016,691,722.5,1,1,31.5,17,32.5
567570,3,1,6,female,27,161120080,691,649,1,1,-42,2,-42.5
469840,5,1,13,female,27,160310064,691,679,0,0,-12,8,-12.5
653745,9,1,7,male,27,160090096,691,642.5,1,1,-48.5,1,-47.5
565730,8,1,7,female,27,161120032,691,656,1,1,-35,4,-32.5
658122,3,1,8,female,27,160090096,691,656,1,1,-35,4,-32.5
470060,7,1,15,male,27,160310032,691,642.25,1,1,-48.75,1,-47.5
654039,4,1,13,female,27,160530144,691,641,0,0,-50,1,-47.5
654194,3,1,13,male,27,161120032,691,677,1,1,-14,8,-12.5
220939,7,no pobre,12,female,27,160170016,691,737.25,0,1,46.25,20,47.5
566270,7,1,13,female,27,161120032,691,653,1,0,-38,3,-37.5
412225,9,1,9,male,27,160500160,691,670.79999,1,1,-20.200012,6,-22.5
220848,4,no pobre,15,male,27,160170016,691,730,0,1,39,18,37.5
412545,9,1,7,male,27,160500160,691,642,1,1,-49,1,-47.5
567880,8,1,9,female,27,161120128,691,665.5,1,1,-25.5,5,-27.5
412519,4,no pobre,16,male,27,160500160,691,730,0,0,39,18,37.5
567710,5,1,10,female,27,161120080,691,684,1,1,-7,9,-7.5
653172,8,1,6,male,27,160470064,691,682,1,1,-9,9,-7.5
470880,3,1,9,female,27,160470064,691,644,1,1,-47,1,-47.5
653172,7,1,9,female,27,160470064,691,682,1,1,-9,9,-7.5
653385,7,1,9,male,27,160350032,691,678.5,1,1,-12.5,8,-12.5
658442,3,no pobre,16,male,27,160470064,691,722,0,0,31,17,32.5
690242,5,1,7,male,27,160530080,691,646,1,1,-45,2,-42.5
609950,8,1,12,male,27,160820080,691,656.25,1,1,-34.75,4,-32.5
651925,3,no pobre,12,male,27,160790064,691,699,1,1,8,12,7.5
469070,3,no pobre,14,male,27,160090096,691,699,0,1,8,12,7.5
652867,8,1,10,male,27,160790064,691,673,1,1,-18,7,-17.5
160021,4,1,14,male,27,160380032,691,682,0,0,-9,9,-7.5
160656,3,no pobre,16,female,27,160380080,691,692,1,1,1,11,2.5
471520,6,1,9,female,27,161120016,691,673,1,1,-18,7,-17.5
641147,5,1,11,male,27,160130032,691,685,1,0,-6,9,-7.5
653305,3,1,16,female,27,160090096,691,664,0,1,-27,5,-27.5
645258,10,no pobre,8,female,27,160800032,691,708.25,1,1,17.25,14,17.5
642383,3,1,13,male,27,160130032,691,644,0,0,-47,1,-47.5
465408,5,no pobre,12,male,27,160820176,691,705.25,1,1,14.25,13,12.5
686882,3,1,10,male,27,160530032,691,676,1,1,-15,8,-12.5
652882,4,1,6,male,27,160470064,691,678.34003,1,1,-12.659973,8,-12.5
640461,3,1,15,male,27,160460016,691,644.5,0,0,-46.5,1,-47.5
659598,3,1,11,male,27,160530032,691,659,1,1,-32,4,-32.5
469250,3,1,15,male,27,160350032,691,673,1,1,-18,7,-17.5
686525,5,1,14,female,27,160530144,691,648,0,0,-43,2,-42.5
686882,5,1,8,female,27,160530032,691,676,1,1,-15,8,-12.5
466070,4,1,14,male,27,160820144,691,645,0,0,-46,1,-47.5
640035,4,1,11,male,27,160990080,691,658,1,1,-33,4,-32.5
566940,4,1,13,female,27,160770048,691,650,0,1,-41,2,-42.5
640436,4,no pobre,9,male,27,160460016,691,714,1,1,23,15,22.5
694796,6,1,14,female,27,160530032,691,649,0,0,-42,2,-42.5
469290,5,no pobre,16,male,27,160350032,691,728.5,0,1,37.5,18,37.5
642026,6,1,16,male,27,160820080,691,690,0,0,-1,10,-2.5
451626,5,1,12,male,27,160530032,691,673,0,1,-18,7,-17.5
690261,3,1,13,male,27,160530080,691,686,1,1,-5,10,-2.5
653875,3,1,7,male,27,160820176,691,690,1,1,-1,10,-2.5
690001,3,1,14,female,27,160530080,691,646,0,0,-45,2,-42.5
683108,4,1,7,male,27,160530032,691,681,1,1,-10,9,-7.5
306584,3,1,11,female,27,160770016,691,679,1,1,-12,8,-12.5
412864,7,1,11,male,27,160500160,691,651,1,1,-40,3,-37.5
659805,3,1,7,female,27,160530064,691,676,1,1,-15,8,-12.5
567880,7,1,12,female,27,161120128,691,665.5,0,0,-25.5,5,-27.5
618106,5,1,16,female,27,160810016,691,656.33002,0,0,-34.669983,4,-32.5
609943,7,no pobre,15,male,27,160820080,691,737,1,1,46,20,47.5
471900,7,1,9,male,27,160810016,691,682,1,1,-9,9,-7.5
306882,4,1,13,female,27,160770080,691,667,0,1,-24,6,-22.5
642377,4,1,14,male,27,160130032,691,683,0,0,-8,9,-7.5
471340,3,1,8,female,27,161120016,691,670,1,1,-21,6,-22.5
470880,4,1,6,male,27,160470064,691,644,1,1,-47,1,-47.5
412545,7,1,12,male,27,160500160,691,642,0,1,-49,1,-47.5
470750,4,1,8,female,27,160470064,691,666,1,1,-25,6,-22.5
654130,3,no pobre,12,female,27,160090096,691,724,1,1,33,17,32.5
641141,5,1,15,female,27,160130032,691,687,1,0,-4,10,-2.5
640236,3,1,10,female,27,160460016,691,653,1,1,-38,3,-37.5
652025,7,no pobre,16,male,27,161120128,691,735.59998,0,1,44.599976,19,42.5
618106,6,1,14,female,27,160810016,691,656.33002,0,1,-34.669983,4,-32.5
413132,7,1,8,male,27,160380080,691,671.5,1,1,-19.5,7,-17.5
609943,6,no pobre,16,male,27,160820080,691,737,1,0,46,20,47.5
685795,6,1,12,female,27,160220000,691,666.75,1,0,-24.25,6,-22.5
470370,3,1,10,male,27,160470064,691,664,1,1,-27,5,-27.5
640035,5,1,11,male,27,160990080,691,658,1,1,-33,4,-32.5
657912,3,1,6,male,27,160090096,691,666,1,1,-25,6,-22.5
686192,5,1,15,male,27,160530032,691,673.20001,1,1,-17.799988,7,-17.5
659802,6,no pobre,16,male,27,160340432,691,721.5,0,1,30.5,17,32.5
683498,9,no pobre,16,male,27,160530064,691,694.5,0,0,3.5,11,2.5
652392,3,1,9,male,27,160340432,691,681,1,1,-10,9,-7.5
654194,4,1,11,female,27,161120032,691,677,0,0,-14,8,-12.5
653405,5,no pobre,15,male,27,160350032,691,722,1,1,31,17,32.5
609943,8,no pobre,12,female,27,160820080,691,737,0,1,46,20,47.5
652035,7,1,6,female,27,161120128,691,665,1,1,-26,5,-27.5
657762,5,1,12,female,27,160790064,691,672.5,1,1,-18.5,7,-17.5
306672,7,1,10,male,27,160770016,691,655.5,1,1,-35.5,3,-37.5
654157,4,1,8,female,27,160530064,691,673,1,1,-18,7,-17.5
471990,6,1,9,female,27,160810016,691,684.5,1,1,-6.5,9,-7.5
306657,4,1,6,male,27,160770016,691,655,1,1,-36,3,-37.5
566270,8,1,11,female,27,161120032,691,653,1,1,-38,3,-37.5
465408,9,no pobre,11,male,27,160820176,691,705.25,0,1,14.25,13,12.5
471730,3,1,15,male,27,161120016,691,657,1,0,-34,4,-32.5
567450,8,1,7,female,27,161120128,691,686,1,1,-5,10,-2.5
469510,9,1,10,male,27,160310064,691,652,0,1,-39,3,-37.5
567930,4,no pobre,16,female,27,161120128,691,731,1,1,40,19,42.5
465090,9,no pobre,11,female,27,160820144,691,722.75,0,1,31.75,17,32.5
654146,6,1,6,male,27,160470064,691,670,1,1,-21,6,-22.5
654079,6,no pobre,14,female,27,160500032,691,721,0,0,30,17,32.5
470290,5,1,10,female,27,160310064,691,669,1,1,-22,6,-22.5
657752,9,no pobre,8,male,27,160790064,691,697.5,1,1,6.5,12,7.5
470740,5,no pobre,15,female,27,160470064,691,736,0,0,45,20,47.5
658582,4,1,10,female,27,160470064,691,674.66998,1,1,-16.330017,7,-17.5
686131,4,1,11,female,27,160530032,691,653,1,1,-38,3,-37.5
653240,6,no pobre,12,female,27,160470064,691,731,1,1,40,19,42.5
220850,3,no pobre,6,female,27,160170016,691,719,1,1,28,16,27.5
469840,3,1,16,female,27,160310064,691,679,0,0,-12,8,-12.5
653745,5,1,13,female,27,160090096,691,642.5,0,0,-48.5,1,-47.5
642026,7,1,13,female,27,160820080,691,690,0,1,-1,10,-2.5
470530,5,1,16,male,27,160470064,691,679,0,0,-12,8,-12.5
160366,5,1,13,female,27,160380080,691,659,1,1,-32,4,-32.5
110691,3,no pobre,15,female,27,160500112,691,721,0,0,30,17,32.5
694789,6,1,14,male,27,160530032,691,643,0,1,-48,1,-47.5
686192,7,1,11,female,27,160530032,691,673.20001,1,1,-17.799988,7,-17.5
567420,8,no pobre,7,male,27,161120128,691,737,1,1,46,20,47.5
640035,3,1,16,male,27,160990080,691,658,0,1,-33,4,-32.5
306657,3,1,10,male,27,160770016,691,655,1,1,-36,3,-37.5
645324,7,1,6,female,27,160800032,691,653.33002,1,1,-37.669983,3,-37.5
690242,4,1,11,male,27,160530080,691,646,0,1,-45,2,-42.5
160019,3,1,16,male,27,160380032,691,669,0,0,-22,6,-22.5
565940,10,no pobre,8,male,27,161120032,691,740,1,1,49,20,47.5
659215,10,no pobre,13,female,27,160790048,691,697,0,1,6,12,7.5
486244,3,1,8,male,27,160220000,691,670,1,1,-21,6,-22.5
471900,6,1,12,female,27,160810016,691,682,1,1,-9,9,-7.5
567770,4,1,7,male,27,161120080,691,676.5,1,1,-14.5,8,-12.5
686882,4,1,9,male,27,160530032,691,676,1,1,-15,8,-12.5
467460,4,no pobre,14,female,27,160090096,691,709,0,0,18,14,17.5
651805,3,1,8,male,27,160790048,691,649,1,1,-42,2,-42.5
451626,3,1,16,female,27,160530032,691,673,0,0,-18,7,-17.5
686192,8,1,6,male,27,160530032,691,673.20001,1,1,-17.799988,7,-17.5
413173,8,1,10,male,27,160380080,691,680.75,1,1,-10.25,8,-12.5
412828,6,1,11,male,27,160500160,691,665.5,0,1,-25.5,5,-27.5
618106,8,1,8,male,27,160810016,691,656.33002,1,1,-34.669983,4,-32.5
642384,5,no pobre,6,male,27,160130032,691,717.5,1,1,26.5,16,27.5
654130,4,no pobre,10,male,27,160090096,691,724,1,1,33,17,32.5
469260,7,1,15,male,27,160350032,691,690.57001,0,0,-.42999268,10,-2.5
642369,3,1,6,male,27,160130032,691,670,1,1,-21,6,-22.5
653865,3,1,13,male,27,160820176,691,689,1,1,-2,10,-2.5
653895,4,1,16,male,27,160820176,691,665.12,0,0,-25.880005,5,-27.5
471140,6,1,10,female,27,160470064,691,682.5,1,1,-8.5,9,-7.5
160019,5,1,13,male,27,160380032,691,669,1,1,-22,6,-22.5
653255,4,1,12,male,27,160090096,691,683.5,0,1,-7.5,9,-7.5
690236,6,no pobre,11,female,27,160530080,691,708.5,0,1,17.5,14,17.5
652867,6,1,13,female,27,160790064,691,673,0,1,-18,7,-17.5
683072,7,no pobre,10,male,27,160220000,691,709,1,1,18,14,17.5
653385,5,1,13,female,27,160350032,691,678.5,1,1,-12.5,8,-12.5
160664,3,1,15,male,27,160380080,691,650,1,1,-41,2,-42.5
658362,5,1,16,female,27,160470064,691,690,0,0,-1,10,-2.5
659215,11,no pobre,9,male,27,160790048,691,697,1,1,6,12,7.5
640033,4,1,6,male,27,160990080,691,670,1,1,-21,6,-22.5
685986,5,1,13,female,27,160530064,691,685,0,1,-6,9,-7.5
690242,3,1,16,male,27,160530080,691,646,0,0,-45,2,-42.5
412545,5,1,16,female,27,160500160,691,642,0,0,-49,1,-47.5
472000,5,1,10,female,27,160810016,691,651,1,1,-40,3,-37.5
645324,5,1,13,male,27,160800032,691,653.33002,1,1,-37.669983,3,-37.5
654146,5,1,11,female,27,160470064,691,670,0,1,-21,6,-22.5
470650,3,1,16,female,27,160470064,691,666,0,0,-25,6,-22.5
654217,6,no pobre,12,female,27,160810016,691,705,1,1,14,13,12.5
467482,3,1,9,male,27,160090096,691,656.5,1,1,-34.5,4,-32.5
658612,3,1,15,male,27,160470064,691,655,0,0,-36,3,-37.5
690252,7,1,14,male,27,160530080,691,642,0,1,-49,1,-47.5
485976,3,1,10,male,27,160530064,691,674.5,1,1,-16.5,7,-17.5
469250,5,1,10,female,27,160350032,691,673,1,1,-18,7,-17.5
413173,7,1,11,male,27,160380080,691,680.75,1,1,-10.25,8,-12.5
658962,5,1,13,male,27,160790048,691,667,0,1,-24,6,-22.5
565730,6,1,11,female,27,161120032,691,656,1,1,-35,4,-32.5
413173,9,1,8,male,27,160380080,691,680.75,1,1,-10.25,8,-12.5
618106,7,1,11,female,27,160810016,691,656.33002,0,1,-34.669983,4,-32.5
467482,4,1,7,male,27,160090096,691,656.5,1,1,-34.5,4,-32.5
652025,8,no pobre,14,male,27,161120128,691,735.59998,0,1,44.599976,19,42.5
618003,2,1,11,male,27,160460016,691,669.64001,1,1,-21.359985,6,-22.5
470650,6,1,13,female,27,160470064,691,666,1,0,-25,6,-22.5
412225,10,1,6,female,27,160500160,691,670.79999,1,1,-20.200012,6,-22.5
469340,3,no pobre,15,male,27,160350032,691,705.5,0,1,14.5,13,12.5
565730,7,1,9,male,27,161120032,691,656,1,1,-35,4,-32.5
470560,3,1,7,female,27,160470064,691,658,1,1,-33,4,-32.5
567650,3,1,6,male,27,161120080,691,644,1,1,-47,1,-47.5
653141,4,1,16,female,27,160340432,691,666,1,1,-25,6,-22.5
657752,7,no pobre,15,male,27,160790064,691,697.5,0,0,6.5,12,7.5
690236,5,no pobre,14,female,27,160530080,691,708.5,0,0,17.5,14,17.5
658962,6,1,9,female,27,160790048,691,667,1,1,-24,6,-22.5
160019,4,1,15,female,27,160380032,691,669,0,1,-22,6,-22.5
565770,3,1,6,male,27,161120032,691,652,1,1,-39,3,-37.5
412545,8,1,9,female,27,160500160,691,642,1,1,-49,1,-47.5
657762,6,1,7,female,27,160790064,691,672.5,1,1,-18.5,7,-17.5
657762,4,1,15,male,27,160790064,691,672.5,0,1,-18.5,7,-17.5
654047,4,no pobre,9,male,27,160790064,691,706,1,1,15,14,17.5
642385,5,1,10,female,27,160130032,691,665,1,1,-26,5,-27.5
469840,4,1,15,male,27,160310064,691,679,0,1,-12,8,-12.5
654039,5,1,7,male,27,160530144,691,641,0,1,-50,1,-47.5
609950,9,1,10,male,27,160820080,691,656.25,1,1,-34.75,4,-32.5
467451,4,1,8,male,27,160090096,691,680.5,1,1,-10.5,8,-12.5
160015,3,1,9,female,27,160380032,691,661,1,1,-30,5,-27.5
471990,5,1,11,male,27,160810016,691,684.5,1,1,-6.5,9,-7.5
412519,5,no pobre,9,female,27,160500160,691,730,1,1,39,18,37.5
469020,3,1,16,male,27,160090096,691,686.5,0,0,-4.5,10,-2.5
652867,7,1,12,male,27,160790064,691,673,1,1,-18,7,-17.5
565870,6,no pobre,10,male,27,161120032,691,726,1,1,35,18,37.5
469260,9,1,10,female,27,160350032,691,690.57001,1,1,-.42999268,10,-2.5
645304,5,1,16,female,27,160800032,691,678.5,0,1,-12.5,8,-12.5
658612,5,1,9,male,27,160470064,691,655,1,1,-36,3,-37.5
651965,7,1,6,female,27,160790064,691,675.62,0,1,-15.380005,7,-17.5
685795,4,1,15,male,27,160220000,691,666.75,0,0,-24.25,6,-22.5
471580,4,1,12,male,27,161120016,691,663.34003,1,1,-27.659973,5,-27.5
306584,4,1,9,female,27,160770016,691,679,1,1,-12,8,-12.5
110691,4,no pobre,13,female,27,160500112,691,721,0,0,30,17,32.5
412828,9,1,10,female,27,160500160,691,665.5,0,1,-25.5,5,-27.5
640436,3,no pobre,11,female,27,160460016,691,714,0,1,23,15,22.5
472000,3,1,13,male,27,160810016,691,651,0,1,-40,3,-37.5
567930,5,no pobre,13,female,27,161120128,691,731,1,1,40,19,42.5
467451,3,1,16,male,27,160090096,691,680.5,0,0,-10.5,8,-12.5
641141,7,1,8,female,27,160130032,691,687,1,1,-4,10,-2.5
470750,3,1,15,male,27,160470064,691,666,0,0,-25,6,-22.5
642384,3,no pobre,16,male,27,160130032,691,717.5,0,0,26.5,16,27.5
306604,3,1,7,female,27,160770016,691,645,1,1,-46,1,-47.5
686525,6,1,10,female,27,160530144,691,648,0,1,-43,2,-42.5
485976,5,1,6,female,27,160530064,691,674.5,1,1,-16.5,7,-17.5
617963,6,1,13,male,27,160530080,691,643,0,0,-48,1,-47.5
642385,4,1,13,female,27,160130032,691,665,1,1,-26,5,-27.5
467471,5,1,15,male,27,160090096,691,689.79999,0,1,-1.2000122,10,-2.5
642026,10,1,7,male,27,160820080,691,690,1,1,-1,10,-2.5
465620,5,1,7,male,27,160820176,691,683,1,1,-8,9,-7.5
471100,3,1,15,male,27,160470064,691,657.5,0,1,-33.5,4,-32.5
653385,6,1,11,male,27,160350032,691,678.5,1,1,-12.5,8,-12.5
413173,6,1,13,female,27,160380080,691,680.75,1,1,-10.25,8,-12.5
220939,6,no pobre,13,female,27,160170016,691,737.25,0,1,46.25,20,47.5
658612,4,1,12,male,27,160470064,691,655,1,1,-36,3,-37.5
653240,7,no pobre,11,female,27,160470064,691,731,1,1,40,19,42.5
110691,7,no pobre,6,male,27,160500112,691,721,1,1,30,17,32.5
609950,6,1,15,male,27,160820080,691,656.25,0,0,-34.75,4,-32.5
694789,8,1,10,male,27,160530032,691,643,1,1,-48,1,-47.5
609950,10,1,8,female,27,160820080,691,656.25,1,1,-34.75,4,-32.5
413178,5,no pobre,10,male,27,160380080,691,702,1,1,11,13,12.5
652245,3,1,8,female,27,161120128,691,672,1,1,-19,7,-17.5
565940,8,no pobre,11,female,27,161120032,691,740,1,1,49,20,47.5
640035,6,1,14,male,27,160990080,691,658,1,1,-33,4,-32.5
617963,9,1,6,female,27,160530080,691,643,1,1,-48,1,-47.5
641147,6,1,9,male,27,160130032,691,685,1,1,-6,9,-7.5
160015,2,1,13,female,27,160380032,691,661,1,1,-30,5,-27.5
654194,5,1,10,male,27,161120032,691,677,1,1,-14,8,-12.5
306882,3,1,15,male,27,160770080,691,667,0,1,-24,6,-22.5
470060,5,1,16,female,27,160310032,691,642.25,0,1,-48.75,1,-47.5
690252,6,1,16,female,27,160530080,691,642,0,0,-49,1,-47.5
469020,4,1,14,male,27,160090096,691,686.5,0,1,-4.5,10,-2.5
642377,5,1,12,male,27,160130032,691,683,1,1,-8,9,-7.5
653201,2,1,16,female,27,160790048,691,646,1,0,-45,2,-42.5
686131,3,1,13,male,27,160530032,691,653,1,1,-38,3,-37.5
641141,6,1,13,female,27,160130032,691,687,1,0,-4,10,-2.5
654217,4,no pobre,16,female,27,160810016,691,705,0,1,14,13,12.5
565940,7,no pobre,13,female,27,161120032,691,740,0,1,49,20,47.5
640458,3,no pobre,13,female,27,160460016,691,710,1,0,19,14,17.5
652867,9,1,8,male,27,160790064,691,673,1,1,-18,7,-17.5
645304,8,1,10,male,27,160800032,691,678.5,1,1,-12.5,8,-12.5
658082,6,1,6,female,27,160790064,691,684,1,1,-7,9,-7.5
471600,3,1,11,female,27,161120016,691,649,1,1,-42,2,-42.5
451602,7,1,11,female,27,160530032,691,682,1,1,-9,9,-7.5
465408,10,no pobre,10,male,27,160820176,691,705.25,0,1,14.25,13,12.5
470740,6,no pobre,8,female,27,160470064,691,736,1,1,45,20,47.5
567420,6,no pobre,13,female,27,161120128,691,737,0,1,46,20,47.5
467471,6,1,14,female,27,160090096,691,689.79999,1,1,-1.2000122,10,-2.5
641147,4,1,13,female,27,160130032,691,685,1,1,-6,9,-7.5
306582,7,no pobre,13,female,27,160770080,691,735.75,1,1,44.75,19,42.5
653172,4,1,16,female,27,160470064,691,682,0,0,-9,9,-7.5
640221,5,1,8,male,27,160460016,691,648,1,1,-43,2,-42.5
640221,3,1,12,female,27,160460016,691,648,0,0,-43,2,-42.5
567420,5,no pobre,16,male,27,161120128,691,737,0,0,46,20,47.5
306882,5,1,12,male,27,160770080,691,667,1,1,-24,6,-22.5
652145,5,1,7,female,27,161120128,691,668.5,1,1,-22.5,6,-22.5
683072,8,no pobre,7,female,27,160220000,691,709,0,1,18,14,17.5
640236,2,1,15,male,27,160460016,691,653,0,0,-38,3,-37.5
617972,6,no pobre,14,female,27,160530080,691,718,0,0,27,16,27.5
640021,3,1,10,female,27,160990080,691,659,1,1,-32,4,-32.5
653205,3,1,10,female,27,160470064,691,670.5,1,1,-20.5,6,-22.5
652882,3,1,8,female,27,160470064,691,678.34003,1,1,-12.659973,8,-12.5
653405,6,no pobre,13,female,27,160350032,691,722,1,1,31,17,32.5
469250,4,1,12,male,27,160350032,691,673,1,1,-18,7,-17.5
653865,4,1,11,male,27,160820176,691,689,1,1,-2,10,-2.5
467460,3,no pobre,16,male,27,160090096,691,709,0,0,18,14,17.5
642383,4,1,8,female,27,160130032,691,644,1,1,-47,1,-47.5
642377,3,1,16,male,27,160130032,691,683,0,0,-8,9,-7.5
653305,4,1,11,female,27,160090096,691,664,1,1,-27,5,-27.5
653172,6,1,12,female,27,160470064,691,682,1,1,-9,9,-7.5
686539,5,1,16,male,27,160530032,691,653,0,0,-38,3,-37.5
658442,4,no pobre,9,female,27,160470064,691,722,1,1,31,17,32.5
567450,7,1,8,female,27,161120128,691,686,1,1,-5,10,-2.5
306672,5,1,16,male,27,160770016,691,655.5,0,0,-35.5,3,-37.5
110188,4,1,12,female,27,160770016,691,680,0,0,-11,8,-12.5
412809,5,no pobre,9,female,27,160500160,691,731.5,1,1,40.5,19,42.5
687611,7,1,8,male,27,160530032,691,681,1,1,-10,9,-7.5
618106,9,1,6,male,27,160810016,691,656.33002,1,1,-34.669983,4,-32.5
652512,3,1,8,female,27,160500032,691,679,1,1,-12,8,-12.5
465670,9,no pobre,14,female,27,160350032,691,729.75,1,1,38.75,18,37.5
685983,3,1,7,male,27,160530064,691,644,1,1,-47,1,-47.5
470060,6,1,13,male,27,160310032,691,642.25,0,1,-48.75,1,-47.5
652622,4,1,16,female,27,160470064,691,649,0,1,-42,2,-42.5
653201,4,1,11,male,27,160790048,691,646,1,1,-45,2,-42.5
609950,7,1,13,male,27,160820080,691,656.25,1,1,-34.75,4,-32.5
694789,9,1,7,female,27,160530032,691,643,1,1,-48,1,-47.5
451602,8,1,9,male,27,160530032,691,682,1,1,-9,9,-7.5
160019,7,1,6,female,27,160380032,691,669,1,1,-22,6,-22.5
412864,6,1,13,female,27,160500160,691,651,0,1,-40,3,-37.5
306867,5,1,12,male,27,160770016,691,651,1,1,-40,3,-37.5
641147,3,1,13,male,27,160130032,691,685,0,1,-6,9,-7.5
472000,6,1,9,male,27,160810016,691,651,1,1,-40,3,-37.5
683108,3,1,8,female,27,160530032,691,681,1,1,-10,9,-7.5
160664,4,1,7,female,27,160380080,691,650,1,1,-41,2,-42.5
566000,3,1,6,male,27,161120032,691,653,1,1,-38,3,-37.5
640461,5,1,12,male,27,160460016,691,644.5,1,1,-46.5,1,-47.5
160635,5,no pobre,15,male,27,160380080,691,728,0,1,37,18,37.5
470410,6,1,6,female,27,160470064,691,686,1,1,-5,10,-2.5
653285,3,1,6,male,27,160090096,691,688,1,1,-3,10,-2.5
467471,7,1,12,male,27,160090096,691,689.79999,1,1,-1.2000122,10,-2.5
220848,5,no pobre,9,male,27,160170016,691,730,1,1,39,18,37.5
471900,5,1,13,male,27,160810016,691,682,1,0,-9,9,-7.5
465670,8,no pobre,16,female,27,160350032,691,729.75,0,1,38.75,18,37.5
652582,4,1,12,male,27,160340432,691,656,1,1,-35,4,-32.5
160366,4,1,15,female,27,160380080,691,659,0,0,-32,4,-32.5
470650,4,1,15,female,27,160470064,691,666,1,0,-25,6,-22.5
464130,5,1,7,male,27,160820176,691,649.34003,1,1,-41.659973,2,-42.5
640461,6,1,10,female,27,160460016,691,644.5,1,1,-46.5,1,-47.5
652622,6,1,8,male,27,160470064,691,649,1,1,-42,2,-42.5
306582,8,no pobre,11,female,27,160770080,691,735.75,1,1,44.75,19,42.5
471600,5,1,7,male,27,161120016,691,649,1,1,-42,2,-42.5
465620,4,1,14,female,27,160820176,691,683,0,1,-8,9,-7.5
652582,3,1,14,female,27,160340432,691,656,1,1,-35,4,-32.5
659215,9,no pobre,16,male,27,160790048,691,697,1,1,6,12,7.5
640221,4,1,10,male,27,160460016,691,648,1,1,-43,2,-42.5
617963,5,1,15,female,27,160530080,691,643,0,0,-48,1,-47.5
486203,4,1,7,male,27,160530032,691,687,1,1,-4,10,-2.5
451626,4,1,14,male,27,160530032,691,673,1,1,-18,7,-17.5
690261,4,1,11,male,27,160530080,691,686,1,1,-5,10,-2.5
470360,5,1,8,female,27,160310032,691,657.5,1,1,-33.5,4,-32.5
654044,4,1,15,male,27,160790064,691,653,0,0,-38,3,-37.5
694789,7,1,12,female,27,160530032,691,643,0,0,-48,1,-47.5
566940,5,1,10,female,27,160770048,691,650,1,1,-41,2,-42.5
451592,5,1,9,female,27,160220000,691,690,1,1,-1,10,-2.5
451602,5,1,14,female,27,160530032,691,682,0,1,-9,9,-7.5
412225,7,1,15,female,27,160500160,691,670.79999,0,0,-20.200012,6,-22.5
469370,7,no pobre,13,male,27,160350032,691,732.5,0,1,41.5,19,42.5
469020,7,1,6,male,27,160090096,691,686.5,1,1,-4.5,10,-2.5
617963,8,1,9,male,27,160530080,691,643,1,1,-48,1,-47.5
220939,5,no pobre,15,male,27,160170016,691,737.25,0,0,46.25,20,47.5
160366,6,1,12,male,27,160380080,691,659,1,1,-32,4,-32.5
653675,6,no pobre,13,female,27,160090096,691,726,0,1,35,18,37.5
451602,3,1,16,male,27,160530032,691,682,0,0,-9,9,-7.5
652245,4,1,6,female,27,161120128,691,672,1,1,-19,7,-17.5
654044,5,1,12,female,27,160790064,691,653,1,0,-38,3,-37.5
654102,3,1,6,female,27,160090096,691,669,1,1,-22,6,-22.5
658582,5,1,7,male,27,160470064,691,674.66998,1,1,-16.330017,7,-17.5
306672,6,1,12,male,27,160770016,691,655.5,1,1,-35.5,3,-37.5
652035,5,1,14,male,27,161120128,691,665,1,1,-26,5,-27.5
654157,3,1,10,female,27,160530064,691,673,1,1,-18,7,-17.5
470430,3,1,8,male,27,160470064,691,677,1,1,-14,8,-12.5
649653,5,no pobre,11,female,27,160460016,691,702,1,1,11,13,12.5
658082,5,1,10,male,27,160790064,691,684,1,0,-7,9,-7.5
567580,8,no pobre,13,female,27,161120080,691,704,1,0,13,13,12.5
659802,7,no pobre,14,male,27,160340432,691,721.5,0,1,30.5,17,32.5
